"geo_area","pop2021","visitor2021","ratio","visitorTOpop","region","fips","x","y","order","hole","piece","group","abbr","full","county"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",26653.31923073,-51194.4924113,42361,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",26816.61373828,-86951.93108756,42362,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",24265.60353585,-91981.46558058,42363,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",31092.40023613,-94564.04416626,42364,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",30961.54488302,-99589.82501301,42365,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",18460.60015381,-96073.78618271,42366,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",9219.74530897,-96778.54246009,42367,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",4925.6646547,-89487.58382269,42368,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",8595.42993698,-84292.6279615,42369,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",-6789.82233292,-76892.67300536,42370,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",-29051.05921651,-71596.73252302,42371,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",-30675.13624741,-62195.03499446,42372,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",-46032.49252441,-59675.81722614,42373,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hughes",17694,359753,0.05,2033,"Missouri River","46065",-41722.43122257,-50188.93996421,42374,FALSE,1,"46065.1","SD","South Dakota","Hughes County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",152060.14766892,-165219.38296263,42375,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",164133.34026374,-164846.50856062,42376,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",192995.98509398,-163975.2947848,42377,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",209568.12133171,-163472.72047035,42378,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",210903.40269177,-200184.2963934,42379,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",191588.01050156,-200843.63545067,42380,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",155947.81541385,-201827.85669025,42381,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",153249.85355715,-198720.23697025,42382,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hutchinson",7411,59693,0.12,805,"Southeast","46067",152060.14766892,-165219.38296263,42383,FALSE,1,"46067.1","SD","South Dakota","Hutchinson County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",25752.85739604,-11346.42934049,42384,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",33657.25389728,-11335.12042182,42385,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",54210.66446869,-11197.70034832,42386,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",55432.0716389,-50090.09487938,42387,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",55792.8129449,-89289.95032846,42388,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",33759.38813417,-89710.00456374,42389,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",26816.61373828,-86951.93108756,42390,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",26653.31923073,-51194.4924113,42391,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",25643.73577196,-50196.50466936,42392,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Hyde",1236,25518,0.05,2065,"Missouri River","46069",25752.85739604,-11346.42934049,42393,FALSE,1,"46069.1","SD","South Dakota","Hyde County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-171951.12458047,-142187.67261887,42394,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-163490.2955606,-143695.33012386,42395,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-162265.08015844,-141581.72310587,42396,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-160561.24815317,-109821.38944138,42397,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-85119.02132915,-111200.85305611,42398,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-85361.1552104,-128304.85562448,42399,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-97727.72447145,-132273.10294561,42400,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-99253.5644401,-178361.48613485,42401,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-170557.52277723,-176822.57257545,42402,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-172588.60996072,-167117.64968621,42403,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jackson",2878,73669,0.04,2560,"Black Hills and Badlands","46071",-171951.12458047,-142187.67261887,42404,FALSE,1,"46071.1","SD","South Dakota","Jackson County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",85623.54720904,-88770.50499959,42405,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",103598.50338433,-88491.22078887,42406,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",132963.50407614,-87967.19122136,42407,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",133591.60774399,-116750.59131354,42408,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",95466.61760581,-117696.94501759,42409,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",85920.55194244,-117838.67022635,42410,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jerauld",1636,37207,0.04,2274,"Glacial Lakes & Prairies","46073",85623.54720904,-88770.50499959,42411,FALSE,1,"46073.1","SD","South Dakota","Jerauld County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-85119.02132915,-111200.85305611,42412,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-83736.60337607,-111214.22296161,42413,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-83500.72613133,-91922.01870695,42414,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-29288.75732606,-92370.03008287,42415,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-29365.92082158,-128141.95309015,42416,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-27243.78847952,-142609.82579004,42417,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-47209.22597651,-136676.22352715,42418,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-59082.31560792,-143436.41590059,42419,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-63454.69550182,-141414.36594969,42420,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-63913.89668461,-138227.83905283,42421,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-67567.40937044,-137510.28175375,42422,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-74662.64055879,-129540.22998725,42423,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-85361.1552104,-128304.85562448,42424,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Jones",879,31041,0.03,3531,"Black Hills and Badlands","46075",-85119.02132915,-111200.85305611,42425,FALSE,1,"46075.1","SD","South Dakota","Jones County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",170122.77011959,-48410.86087253,42426,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",198700.21650786,-47648.49033898,42427,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",227549.80262237,-46776.46746105,42428,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",228775.50339887,-85368.72958898,42429,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",209623.41534182,-86123.91587024,42430,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",171424.72676614,-87217.91037084,42431,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",171092.58275422,-87226.91186781,42432,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Kingsbury",5192,87827,0.06,1692,"Glacial Lakes & Prairies","46077",170122.77011959,-48410.86087253,42433,FALSE,1,"46077.1","SD","South Dakota","Kingsbury County"
"Lake",10851,104632,0.1,964,"Southeast","46079",209623.41534182,-86123.91587024,42434,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",228775.50339887,-85368.72958898,42435,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",247930.36753217,-84689.10740805,42436,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",249438.06809587,-123285.45644803,42437,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",230175.0017274,-124039.3369492,42438,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",210909.82083456,-124628.93019797,42439,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lake",10851,104632,0.1,964,"Southeast","46079",209623.41534182,-86123.91587024,42440,FALSE,1,"46079.1","SD","South Dakota","Lake County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-321099.77470017,-39679.29541117,42441,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-302331.31948976,-36828.60576309,42442,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-282332.25295549,-37815.42682195,42443,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-284559.50382052,-76461.82521618,42444,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-274901.2700119,-76820.48503717,42445,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-275399.44407251,-89693.9879938,42446,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-323449.56435429,-87439.23677425,42447,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-323232.5122167,-83073.25513829,42448,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-322847.85564324,-75341.43443973,42449,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lawrence",26165,814069,0.03,3111,"Black Hills and Badlands","46081",-321099.77470017,-39679.29541117,42450,FALSE,1,"46081.1","SD","South Dakota","Lawrence County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",247983.85132384,-162110.76011887,42451,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",274245.64900095,-161017.15720395,42452,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",275541.58462469,-164396.42173232,42453,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",274925.86245045,-168368.76440727,42454,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",281015.36480861,-173511.4952362,42455,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",280975.34692119,-177790.38135239,42456,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",280702.00860906,-183053.5585156,42457,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",276827.69251855,-184212.19659147,42458,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",278583.0540745,-187871.44288006,42459,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",279121.1420935,-188992.350887,42460,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",281742.35528044,-191810.79144395,42461,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",285506.98351087,-191638.76276991,42462,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",287228.62696537,-200212.83374814,42463,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",288950.8899632,-203414.89602752,42464,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",288064.87011666,-206944.52684294,42465,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",259370.7479752,-208005.10580656,42466,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",249757.60031178,-208367.22543967,42467,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lincoln",67870,487939,0.14,719,"Southeast","46083",247983.85132384,-162110.76011887,42468,FALSE,1,"46083.1","SD","South Dakota","Lincoln County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-29279.02160738,-89487.16137054,42469,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",4925.6646547,-89487.58382269,42470,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",9219.74530897,-96778.54246009,42471,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",18460.60015381,-96073.78618271,42472,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",30961.54488302,-99589.82501301,42473,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",31092.40023613,-94564.04416626,42474,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",24265.60353585,-91981.46558058,42475,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",26816.61373828,-86951.93108756,42476,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",33759.38813417,-89710.00456374,42477,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",34932.32546837,-99811.52948424,42478,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",52329.55225472,-113046.24520805,42479,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",51580.95698174,-118286.70455743,42480,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",55261.16822442,-127058.15941189,42481,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",47361.32079036,-136082.02533728,42482,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",47672.86993074,-143790.02579867,42483,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",42701.2625108,-147435.12282497,42484,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",50252.45940519,-149153.30642575,42485,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",56635.48792149,-166559.78664379,42486,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",56626.3078045,-166580.658286,42487,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",37550.87805422,-166702.5123341,42488,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",30363.95091753,-166733.15813057,42489,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",30240.20410933,-139764.4558353,42490,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",27574.33656893,-137146.04081423,42491,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",20430.04909449,-143373.69629915,42492,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",13040.50612955,-145752.43045533,42493,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",1490.45099838,-145982.2745001,42494,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-557.09597708,-144023.96061513,42495,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-9261.31817708,-146163.25105265,42496,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-18554.53363974,-142983.33575961,42497,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-22514.12237851,-144867.91011662,42498,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-27243.78847952,-142609.82579004,42499,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-29365.92082158,-128141.95309015,42500,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-29288.75732606,-92370.03008287,42501,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"Lyman",3764,168716,0.02,4482,"Missouri River","46085",-29279.02160738,-89487.16137054,42502,FALSE,1,"46085.1","SD","South Dakota","Lyman County"
"McCook",5695,35288,0.16,620,"Southeast","46087",191748.57013099,-125160.7467633,42503,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",210909.82083456,-124628.93019797,42504,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",230175.0017274,-124039.3369492,42505,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",231491.77376918,-162748.36382357,42506,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",209568.12133171,-163472.72047035,42507,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",192995.98509398,-163975.2947848,42508,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McCook",5695,35288,0.16,620,"Southeast","46087",191748.57013099,-125160.7467633,42509,FALSE,1,"46087.1","SD","South Dakota","McCook County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",21800.80918666,104660.9428017,42510,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",30067.78077806,104716.53873965,42511,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",39417.44746028,104686.75694249,42512,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",50652.47001274,104760.83713932,42513,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",70145.3216462,104936.73417764,42514,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",76881.43623999,104989.44382017,42515,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",76890.12374924,104989.51649515,42516,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",98639.76430025,105154.3036073,42517,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",99205.17600112,66526.45194832,42518,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",22743.17335602,66022.86992856,42519,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",21983.66946567,66024.28310087,42520,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"McPherson",2420,18336,0.13,758,"Glacial Lakes & Prairies","46089",21800.80918666,104660.9428017,42521,FALSE,1,"46089.1","SD","South Dakota","McPherson County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",156289.5826413,106027.35951051,42522,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",171885.77039482,106377.45637601,42523,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",190007.29023979,106888.17958016,42524,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",214296.80754063,107719.92748473,42525,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",215840.03694673,65766.95978924,42526,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",205136.02933836,65472.07604785,42527,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",204352.13549926,68662.83571638,42528,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",157199.52005869,67401.09109127,42529,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Marshall",4304,62956,0.07,1463,"Glacial Lakes & Prairies","46091",156289.5826413,106027.35951051,42530,FALSE,1,"46091.1","SD","South Dakota","Marshall County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-282332.25295549,-37815.42682195,42531,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-234599.51422543,-39716.64863712,42532,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-232303.02991172,8640.83281487,42533,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-157127.80114855,6195.55538654,42534,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-158603.51114951,-52346.57741704,42535,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-158655.93420253,-52427.26628264,42536,FALSE,1,"46093.1","SD","South Dakota","Meade County"
"Meade",30173,307037,0.1,1018,"Black Hills and Badlands","46093",-167707.26912374,-60545.27489443,42537,FALSE,1,"46093.1","SD","South Dakota","Meade County"
